Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN5929_c1_g1_i4	8	0	754	800	347.8586812	8.698560076	2.284419951	3.807776268	0.000140222	0.027018239	1	sp	Q9QX15	CA3A1_MOUSE	34.1	308	166	9	358	1218	24	315	1.4e-41	172.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5253_c0_g1_i9	163	137	0	1	81.36689729	-8.566797667	1.83590642	-4.666249637	3.07e-06	0.002167168	2	sp	A1Z713	VPS13_DROME	32	3457	1980	65	137	9892	2	3292	0	1642.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14944_c0_g1_i2	159	106	20	0	75.85337345	-5.456648271	1.505039096	-3.625585731	0.000288307	0.043004675	2	sp	Q9W0T5	PYX_DROME	27.1	517	339	10	995	2503	267	759	1.1e-35	154.5	PYX_DROME	reviewed	Transient receptor potential channel pyrexia	pyx CG17142	Drosophila melanogaster (Fruit fly)	956	calcium ion transport [GO:0006816]; cation transport [GO:0006812]; negative gravitaxis [GO:0048060]; potassium ion transport [GO:0006813]; protein heterotetramerization [GO:0051290]; response to heat [GO:0009408]	cation channel complex [GO:0034703]; integral component of membrane [GO:0016021]	calcium channel activity [GO:0005262]; cation channel activity [GO:0005261]	cation channel complex [GO:0034703]; integral component of membrane [GO:0016021]; calcium channel activity [GO:0005262]; cation channel activity [GO:0005261]; calcium ion transport [GO:0006816]; cation transport [GO:0006812]; negative gravitaxis [GO:0048060]; potassium ion transport [GO:0006813]; protein heterotetramerization [GO:0051290]; response to heat [GO:0009408]	GO:0005261; GO:0005262; GO:0006812; GO:0006813; GO:0006816; GO:0009408; GO:0016021; GO:0034703; GO:0048060; GO:0051290
TRINITY_DN13131_c0_g1_i5	0	0	99	62	35.62027374	8.453011331	2.331963656	3.624846944	0.000289133	0.043004675	1	sp	Q9ULT8	HECD1_HUMAN	47.8	2150	785	34	141	6149	652	2610	0	1711.4	HECD1_HUMAN	reviewed	E3 ubiquitin-protein ligase HECTD1 (EC 2.3.2.26) (E3 ligase for inhibin receptor) (EULIR) (HECT domain-containing protein 1) (HECT-type E3 ubiquitin transferase HECTD1)	HECTD1 KIAA1131	Homo sapiens (Human)	2610		cytoplasm [GO:0005737]	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]	GO:0005737; GO:0046872; GO:0061630
TRINITY_DN186_c2_g1_i12	93	348	0	5	122.0852402	-7.225274838	1.325164748	-5.452359677	4.97e-08	0.000105351	2	sp	P54385	DHE3_DROME	75.3	543	119	2	142	1731	22	562	8.2e-246	851.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4867_c0_g2_i6	0	0	118	65	40.43541898	8.615615375	2.24622732	3.835593708	0.000125261	0.024987426	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19145_c0_g1_i3	0	0	91	80	37.96774177	8.57245793	2.287260547	3.74791492	0.000178311	0.032322199	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3668_c0_g1_i7	21	19	277	322	144.2237111	3.616398893	0.893155864	4.049012092	5.14e-05	0.015036548	1	sp	Q5T4S7	UBR4_HUMAN	51.9	3158	1319	38	621	9890	2157	5183	0	2784.2	UBR4_HUMAN	reviewed	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600) (p600) (Zinc finger UBR1-type protein 1)	UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1	Homo sapiens (Human)	5183	neutrophil degranulation [GO:0043312]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; viral process [GO:0016032]	centrosome [GO:0005813]; cytosol [GO:0005829]; ficolin-1-rich granule membrane [GO:0101003]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; tertiary granule membrane [GO:0070821]	calmodulin binding [GO:0005516]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]	centrosome [GO:0005813]; cytosol [GO:0005829]; ficolin-1-rich granule membrane [GO:0101003]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; specific granule membrane [GO:0035579]; tertiary granule membrane [GO:0070821]; calmodulin binding [GO:0005516]; ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]; neutrophil degranulation [GO:0043312]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; viral process [GO:0016032]	GO:0004842; GO:0005516; GO:0005654; GO:0005813; GO:0005829; GO:0005886; GO:0008270; GO:0016020; GO:0016021; GO:0016032; GO:0035579; GO:0042787; GO:0043312; GO:0070821; GO:0101003
TRINITY_DN1055_c3_g1_i24	0	0	111	79	42.09200721	8.708231437	2.219966341	3.922686248	8.76e-05	0.0205205	1	sp	Q96ST3	SIN3A_HUMAN	57.5	884	232	10	1211	3832	87	836	4.9e-220	766.9	SIN3A_HUMAN	reviewed	Paired amphipathic helix protein Sin3a (Histone deacetylase complex subunit Sin3a) (Transcriptional corepressor Sin3a)	SIN3A	Homo sapiens (Human)	1273	activation of innate immune response [GO:0002218]; aging [GO:0007568]; cellular protein localization [GO:0034613]; cellular response to dopamine [GO:1903351]; cellular response to glucose stimulus [GO:0071333]; DNA replication [GO:0006260]; hematopoietic progenitor cell differentiation [GO:0002244]; histone deacetylation [GO:0016575]; in utero embryonic development [GO:0001701]; negative regulation of apoptotic process [GO:0043066]; negative regulation of circadian rhythm [GO:0042754]; negative regulation of histone H3-K27 acetylation [GO:1901675]; negative regulation of protein localization to nucleus [GO:1900181]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; negative regulation of transcription regulatory region DNA binding [GO:2000678]; positive regulation of chromatin silencing [GO:0031937]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein deacetylation [GO:0006476]; regulation of hormone levels [GO:0010817]; regulation of lipid metabolic process [GO:0019216]; regulation of transcription from RNA polymerase II promoter in response to oxidative stress [GO:0043619]; response to methylglyoxal [GO:0051595]; rhythmic process [GO:0048511]; transcription, DNA-templated [GO:0006351]	kinetochore [GO:0000776]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Sin3 complex [GO:0016580]; transcriptional repressor complex [GO:0017053]; transcription factor complex [GO:0005667]	chromatin binding [GO:0003682]; protein complex binding [GO:0032403]; protein deacetylase activity [GO:0033558]; RNA binding [GO:0003723]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II repressing transcription factor binding [GO:0001103]; RNA polymerase II transcription corepressor activity [GO:0001106]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription regulatory region sequence-specific DNA binding [GO:0000976]	kinetochore [GO:0000776]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; Sin3 complex [GO:0016580]; transcription factor complex [GO:0005667]; transcriptional repressor complex [GO:0017053]; chromatin binding [GO:0003682]; protein complex binding [GO:0032403]; protein deacetylase activity [GO:0033558]; RNA binding [GO:0003723]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II repressing transcription factor binding [GO:0001103]; RNA polymerase II transcription corepressor activity [GO:0001106]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; activation of innate immune response [GO:0002218]; aging [GO:0007568]; cellular protein localization [GO:0034613]; cellular response to dopamine [GO:1903351]; cellular response to glucose stimulus [GO:0071333]; DNA replication [GO:0006260]; hematopoietic progenitor cell differentiation [GO:0002244]; histone deacetylation [GO:0016575]; in utero embryonic development [GO:0001701]; negative regulation of apoptotic process [GO:0043066]; negative regulation of circadian rhythm [GO:0042754]; negative regulation of histone H3-K27 acetylation [GO:1901675]; negative regulation of protein localization to nucleus [GO:1900181]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; negative regulation of transcription regulatory region DNA binding [GO:2000678]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of chromatin silencing [GO:0031937]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein deacetylation [GO:0006476]; regulation of hormone levels [GO:0010817]; regulation of lipid metabolic process [GO:0019216]; regulation of transcription from RNA polymerase II promoter in response to oxidative stress [GO:0043619]; response to methylglyoxal [GO:0051595]; rhythmic process [GO:0048511]; transcription, DNA-templated [GO:0006351]	GO:0000122; GO:0000776; GO:0000976; GO:0001102; GO:0001103; GO:0001106; GO:0001701; GO:0002218; GO:0002230; GO:0002244; GO:0003682; GO:0003700; GO:0003723; GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0006260; GO:0006351; GO:0006476; GO:0007568; GO:0010817; GO:0010971; GO:0016575; GO:0016580; GO:0017053; GO:0019216; GO:0031937; GO:0032403; GO:0033558; GO:0034613; GO:0042754; GO:0043066; GO:0043619; GO:0045892; GO:0045944; GO:0048511; GO:0051595; GO:0071333; GO:1900181; GO:1901675; GO:1903351; GO:2000678
TRINITY_DN281_c1_g1_i8	0	0	91	64	34.33394704	8.41348352	2.358153087	3.567827538	0.000359953	0.049620877	1	sp	Q7SXW3	LRC40_DANRE	45.2	600	317	5	436	2223	8	599	1.4e-132	476.1	LRC40_DANRE	reviewed	Leucine-rich repeat-containing protein 40	lrrc40 zgc:63729	Danio rerio (Zebrafish) (Brachydanio rerio)	601	signal transduction [GO:0007165]	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]; signal transduction [GO:0007165]	GO:0005886; GO:0007165
TRINITY_DN1080_c1_g1_i4	23	0	255	112	87.01740293	5.098740586	1.389018438	3.670750831	0.000241839	0.038323573	1	sp	E1C1R4	UBP47_CHICK	43.4	369	191	7	448	1542	1011	1365	6.1e-82	307.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2024_c13_g1_i1	17257	15478	5726	9661	12299.67402	-1.420927925	0.29244897	-4.858720906	1.18e-06	0.001028011	2	sp	Q26061	FRI_PACLE	76.4	165	38	1	397	891	4	167	4.8e-69	263.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1968_c0_g1_i3	445	187	1468	1015	719.6840891	1.79290819	0.462337351	3.877922015	0.000105352	0.022612108	1	sp	Q16822	PCKGM_HUMAN	68.5	616	191	2	517	2364	28	640	2.1e-264	913.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15508_c0_g1_i3	73	69	0	0	38.45359345	-8.87719448	2.27909181	-3.895057865	9.82e-05	0.021903424	2	sp	Q14586	ZN267_HUMAN	35.4	260	157	7	264	1034	487	738	6.1e-40	167.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1688_c1_g1_i2	5989	4355	2075	2800	3880.858285	-1.368410139	0.321242367	-4.259743665	2.05e-05	0.007082123	2	sp	O15514	RPB4_HUMAN	73	141	36	1	378	800	4	142	6.4e-47	189.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3136_c0_g2_i2	1317	2183	5409	4521	3156.911555	1.258312132	0.337196098	3.731692447	0.000190198	0.033247329	1	sp	P86733	KCP_HALAI	38.2	136	57	2	1766	2173	13	121	2e-21	106.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8852_c2_g2_i1	109	112	0	0	59.8994637	-9.515752011	2.023767583	-4.701998438	2.58e-06	0.001899275	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12078_c3_g1_i7	99	38	0	0	36.77333718	-8.683054978	2.312141999	-3.755415966	0.000173054	0.032245061	2	sp	Q1RLK6	B3GN4_MOUSE	28.9	256	174	3	447	1193	90	344	8e-27	125.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3138_c4_g1_i6	0	0	175	35	46.02348004	8.487058616	2.172737348	3.906159492	9.38e-05	0.021487062	1	sp	Q23979	MY61F_DROME	55.8	1038	443	10	132	3230	9	1035	0	1113.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1804_c1_g1_i20	3411	1676	1544	128	1733.467937	-2.694181034	0.499442701	-5.394374632	6.88e-08	0.000116594	2	sp	Q9YHV4	FSTA_DANRE	43.1	51	26	2	172	324	122	169	9.9e-05	48.9	FSTA_DANRE	reviewed	Follistatin-A (FS) (Activin-binding protein) (Follistatin-1) (zFst1)	fsta fst fst1 si:dkey-111k10.2 si:dkeyp-88a5.1	Danio rerio (Zebrafish) (Brachydanio rerio)	322	determination of dorsal identity [GO:0048263]; dorsal/ventral pattern formation [GO:0009953]; embryonic viscerocranium morphogenesis [GO:0048703]; midbrain development [GO:0030901]; oocyte differentiation [GO:0009994]; otic placode formation [GO:0043049]	extracellular region [GO:0005576]		extracellular region [GO:0005576]; determination of dorsal identity [GO:0048263]; dorsal/ventral pattern formation [GO:0009953]; embryonic viscerocranium morphogenesis [GO:0048703]; midbrain development [GO:0030901]; oocyte differentiation [GO:0009994]; otic placode formation [GO:0043049]	GO:0005576; GO:0009953; GO:0009994; GO:0030901; GO:0043049; GO:0048263; GO:0048703
TRINITY_DN33269_c0_g1_i3	0	0	92	148	53.62893826	9.026734183	2.080005115	4.339765378	1.43e-05	0.005372087	1	sp	Q9GKX6	GALM_PIG	45.8	354	178	8	294	1352	1	341	8e-83	310.1	GALM_PIG	reviewed	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	GALM	Sus scrofa (Pig)	342	galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]	aldose 1-epimerase activity [GO:0004034]; carbohydrate binding [GO:0030246]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; aldose 1-epimerase activity [GO:0004034]; carbohydrate binding [GO:0030246]; galactose catabolic process via UDP-galactose [GO:0033499]; glucose metabolic process [GO:0006006]	GO:0004034; GO:0005737; GO:0006006; GO:0030246; GO:0033499; GO:0070062
TRINITY_DN7420_c1_g1_i4	0	0	137	33	37.30163825	8.264663253	2.304849008	3.585772093	0.000336082	0.04748844	1	sp	Q9UPN3	MACF1_HUMAN	28.2	1954	1182	42	518	6055	74	1915	1e-201	706.8	MACF1_HUMAN	reviewed	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 (620 kDa actin-binding protein) (ABP620) (Actin cross-linking family protein 7) (Macrophin-1) (Trabeculin-alpha)	MACF1 ABP620 ACF7 KIAA0465 KIAA1251	Homo sapiens (Human)	7388	Golgi to plasma membrane protein transport [GO:0043001]; positive regulation of axon extension [GO:0045773]; positive regulation of Wnt signaling pathway [GO:0030177]; regulation of epithelial cell migration [GO:0010632]; regulation of focal adhesion assembly [GO:0051893]; regulation of microtubule-based process [GO:0032886]; Wnt signaling pathway [GO:0016055]; wound healing [GO:0042060]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]	actin binding [GO:0003779]; actin filament binding [GO:0051015]; ATPase activity [GO:0016887]; cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; microtubule binding [GO:0008017]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; Golgi apparatus [GO:0005794]; microtubule [GO:0005874]; plasma membrane [GO:0005886]; ruffle membrane [GO:0032587]; actin binding [GO:0003779]; actin filament binding [GO:0051015]; ATPase activity [GO:0016887]; cadherin binding [GO:0045296]; calcium ion binding [GO:0005509]; microtubule binding [GO:0008017]; RNA binding [GO:0003723]; Golgi to plasma membrane protein transport [GO:0043001]; positive regulation of axon extension [GO:0045773]; positive regulation of Wnt signaling pathway [GO:0030177]; regulation of epithelial cell migration [GO:0010632]; regulation of focal adhesion assembly [GO:0051893]; regulation of microtubule-based process [GO:0032886]; Wnt signaling pathway [GO:0016055]; wound healing [GO:0042060]	GO:0003723; GO:0003779; GO:0005509; GO:0005737; GO:0005794; GO:0005856; GO:0005874; GO:0005886; GO:0008017; GO:0010632; GO:0016055; GO:0016887; GO:0030177; GO:0032587; GO:0032886; GO:0042060; GO:0043001; GO:0045296; GO:0045773; GO:0051015; GO:0051893
TRINITY_DN6643_c1_g1_i4	0	0	155	32	40.99076592	8.336995161	2.243771909	3.715616159	0.000202709	0.03394907	1	sp	Q863I2	OXSR1_PIG	45	702	202	4	264	2336	1	529	2.7e-151	539.3	OXSR1_PIG	reviewed	Serine/threonine-protein kinase OSR1 (EC 2.7.11.1) (Oxidative stress-responsive 1 protein)	OXSR1 OSR1	Sus scrofa (Pig)	529	activation of protein kinase activity [GO:0032147]; intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]; regulation of apoptotic process [GO:0042981]; regulation of mitotic cell cycle [GO:0007346]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]; signal transducer, downstream of receptor, with serine/threonine kinase activity [GO:0004702]	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]; signal transducer, downstream of receptor, with serine/threonine kinase activity [GO:0004702]; activation of protein kinase activity [GO:0032147]; intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]; regulation of apoptotic process [GO:0042981]; regulation of mitotic cell cycle [GO:0007346]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	GO:0000287; GO:0004674; GO:0004702; GO:0005524; GO:0005737; GO:0006468; GO:0007346; GO:0023014; GO:0031098; GO:0032147; GO:0035556; GO:0042981
TRINITY_DN9479_c0_g1_i7	69	68	0	0	37.11591856	-8.82596108	2.303205719	-3.832033329	0.000127089	0.025057127	2	sp	Q9VT28	FRY_DROME	70.5	688	178	5	85	2076	239	925	2.8e-272	939.1	FRY_DROME	reviewed	Protein furry	fry CG32045	Drosophila melanogaster (Fruit fly)	3479	actin filament reorganization [GO:0090527]; antennal morphogenesis [GO:0048800]; chaeta morphogenesis [GO:0008407]; dendrite self-avoidance [GO:0070593]; imaginal disc-derived wing hair organization [GO:0035317]; imaginal disc-derived wing morphogenesis [GO:0007476]; non-sensory hair organization [GO:0035316]; oocyte morphogenesis [GO:0048601]; positive regulation of protein kinase activity [GO:0045860]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of dendrite development [GO:0050773]; regulation of dendrite morphogenesis [GO:0048814]; rhabdomere development [GO:0042052]; transcription, DNA-templated [GO:0006351]	apical part of cell [GO:0045177]; axon [GO:0030424]; cell body [GO:0044297]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; site of polarized growth [GO:0030427]		apical part of cell [GO:0045177]; axon [GO:0030424]; cell body [GO:0044297]; cell cortex [GO:0005938]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; site of polarized growth [GO:0030427]; actin filament reorganization [GO:0090527]; antennal morphogenesis [GO:0048800]; chaeta morphogenesis [GO:0008407]; dendrite self-avoidance [GO:0070593]; imaginal disc-derived wing hair organization [GO:0035317]; imaginal disc-derived wing morphogenesis [GO:0007476]; non-sensory hair organization [GO:0035316]; oocyte morphogenesis [GO:0048601]; positive regulation of protein kinase activity [GO:0045860]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of dendrite development [GO:0050773]; regulation of dendrite morphogenesis [GO:0048814]; rhabdomere development [GO:0042052]; transcription, DNA-templated [GO:0006351]	GO:0005737; GO:0005938; GO:0006351; GO:0007476; GO:0008407; GO:0030424; GO:0030425; GO:0030427; GO:0035316; GO:0035317; GO:0042052; GO:0044297; GO:0045177; GO:0045860; GO:0045893; GO:0048601; GO:0048800; GO:0048814; GO:0050773; GO:0070593; GO:0090527
TRINITY_DN4235_c1_g1_i7	1238	733	57	29	550.1680032	-4.831975677	0.517581177	-9.335686629	1e-20	1.7e-16	2	sp	P21522	ROA1_SCHAM	68.7	182	56	1	174	719	8	188	2.9e-69	265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1767_c1_g1_i1	0	0	123	144	59.46512487	9.213834779	2.026937823	4.545691869	5.48e-06	0.002730669	1	sp	Q1LU99	RIPR2_DANRE	25.1	939	568	25	90	2558	103	1022	3.2e-55	219.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1536_c0_g1_i1	156	435	1945	914	792.4828268	2.063914451	0.575259695	3.587796036	0.000333485	0.04748844	1	sp	Q3SYV4	CAP1_BOVIN	49.2	476	222	8	95	1489	3	469	2.6e-107	391.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5477_c0_g1_i1	470	141	34	22	176.0723646	-3.528894534	0.83316346	-4.235536844	2.28e-05	0.00773215	2	sp	P06708	TNNC2_ASTLP	87.3	150	19	0	196	645	1	150	2.2e-68	260.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19749_c0_g1_i28	690	588	3210	2812	1682.741032	1.952455061	0.34160689	5.715502589	1.09e-08	3.09e-05	1	sp	Q8JHW2	TSP3A_DANRE	56.6	675	273	8	1503	3491	281	947	1.3e-188	662.5	TSP3A_DANRE	reviewed	Thrombospondin-3a (Thbs3a)	thbs3a thbs3 tsp3 zgc:103461	Danio rerio (Zebrafish) (Brachydanio rerio)	962	cell adhesion [GO:0007155]	extracellular region [GO:0005576]	calcium ion binding [GO:0005509]; heparin binding [GO:0008201]	extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; heparin binding [GO:0008201]; cell adhesion [GO:0007155]	GO:0005509; GO:0005576; GO:0007155; GO:0008201
TRINITY_DN269_c2_g2_i2	419	361	73	69	242.5715224	-2.739564117	0.694127758	-3.946772169	7.92e-05	0.019820669	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2310_c0_g1_i2	300	287	53	43	180.2767319	-2.904649692	0.793851978	-3.658931102	0.000253269	0.039317857	2	sp	A1ZA47	ZASP_DROME	61.1	208	79	1	484	1101	1987	2194	4.6e-81	303.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11178_c0_g1_i1	0	0	215	95	68.3529655	9.323144275	1.9639344	4.747177032	2.06e-06	0.001665526	1	sp	A9X4T1	CHD1_BOMMO	60	1308	446	18	1321	5148	2	1264	0	1322.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2239_c0_g1_i7	111	93	0	0	55.17322678	-9.395157016	2.065123625	-4.549440479	5.38e-06	0.002730669	2	sp	Q502K3	ANR52_DANRE	23.9	804	526	21	255	2528	41	804	1.7e-23	113.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5253_c0_g1_i6	0	0	141	109	55.43243874	9.112007532	2.062311241	4.418347411	9.95e-06	0.004113214	1	sp	A1Z713	VPS13_DROME	31.9	3466	1979	66	137	9919	2	3292	0	1637.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6714_c0_g1_i3	84	166	0	0	68.2083921	-9.616439711	1.964797527	-4.894366762	9.86e-07	0.000929026	2	sp	A6QL88	SAC1_BOVIN	49.7	585	282	6	87	1829	7	583	1.4e-163	579.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9515_c0_g1_i24	304	35	17	1	94.24558446	-4.79808208	1.22125788	-3.928803374	8.54e-05	0.0205205	2	sp	P30163	ACT2_ONCVO	93.1	376	26	0	44	1171	1	376	5.2e-208	724.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10220_c0_g1_i3	683	852	206	212	509.85672	-2.153457473	0.509438209	-4.227122028	2.37e-05	0.007869556	2	sp	Q15637	SF01_HUMAN	65.8	319	98	4	418	1368	15	324	5.3e-117	424.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4763_c0_g1_i3	3972	3356	2774	769	2760.268835	-1.604552845	0.391764996	-4.095702425	4.21e-05	0.012743956	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
