Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN4645_c1_g1_i7	0	22	0	136	36.97400577	8.338703494	2.315208026	3.601708097	0.000316133	0.02430802	1	sp	B2X050	MNR1_CAPAN	27	307	168	11	82	861	9	306	6.7e-16	86.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2195_c1_g1_i1	0	60	0	57	29.54562253	8.37394843	2.473225121	3.385841572	0.000709603	0.042335693	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1765_c0_g1_i2	0	143	0	177	79.76273284	9.81815826	1.898557276	5.171378491	2.32e-07	0.000390585	1	sp	P27484	GRP2_NICSY	55.9	59	25	1	1	177	20	77	1.1e-10	69.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN108285_c0_g1_i1	0	54	0	61	28.79404833	8.347130428	2.49395636	3.34694326	0.000817079	0.045479627	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4655_c0_g1_i16	13	226	442	1027	395.3854372	2.631520371	0.714932374	3.680796207	0.000232507	0.020254142	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1469_c0_g1_i14	0	26	0	161	43.75849196	8.5735623	2.205572629	3.887227374	0.000101396	0.011801248	1	sp	Q9TW32	PPIB_DICDI	75	168	42	0	113	616	30	197	1e-70	268.5	PPIB_DICDI	reviewed	Peptidyl-prolyl cis-trans isomerase B (PPIase B) (EC 5.2.1.8) (Cyclophilin B) (Rotamase B)	cypB cyp2 DDB_G0269120	Dictyostelium discoideum (Slime mold)	197	protein folding [GO:0006457]	endoplasmic reticulum [GO:0005783]; intracellular membrane-bounded organelle [GO:0043231]	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	endoplasmic reticulum [GO:0005783]; intracellular membrane-bounded organelle [GO:0043231]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]	GO:0003755; GO:0005783; GO:0006457; GO:0043231
TRINITY_DN4232_c0_g1_i18	0	95	0	136	57.17095081	9.334244873	2.046918026	4.560145915	5.11e-06	0.001845363	1	sp	P0DJ52	RL8_TETTS	72.4	156	43	0	2	469	99	254	2.3e-62	240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN332_c0_g2_i2	0	124	0	48	45.2085237	8.787264911	2.178694329	4.033271117	5.5e-05	0.007955996	1	sp	Q03043	KGP24_DROME	66.5	714	214	5	493	2619	395	1088	1.5e-270	934.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN286_c0_g2_i1	0	110	0	170	69.04282181	9.601313376	1.958477007	4.90243865	9.47e-07	0.000737113	1	sp	Q9HGL8	RL43A_SCHPO	59.6	94	37	1	41	322	1	93	1.8e-26	120.2	RL43A_SCHPO	reviewed	60S ribosomal protein L43-A (L37A)	rpl4301 rpl43a SPBC800.04c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	94	cytoplasmic translation [GO:0002181]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]	metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; metal ion binding [GO:0046872]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]	GO:0002181; GO:0003735; GO:0005829; GO:0022625; GO:0046872
TRINITY_DN98858_c0_g1_i1	0	37	0	85	29.54134227	8.327758098	2.474772418	3.365060172	0.00076527	0.043557514	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN18468_c0_g1_i2	0	41	0	109	36.09871628	8.584169654	2.324667094	3.692644712	0.000221934	0.019904877	1	sp	O74835	RRP5_SCHPO	27.6	1917	1070	56	30	5531	5	1686	1.7e-123	446.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2394_c1_g1_i7	0	35	0	199	54.87878877	8.927053089	2.076504666	4.299076827	1.72e-05	0.003727564	1	sp	Q8LC68	NRP2_ARATH	23.9	222	147	5	52	663	9	226	7.1e-18	93.2	NRP2_ARATH	reviewed	NAP1-related protein 2 (Nucleosome/chromatin assembly factor group A5) (Protein SET homolog 2)	NRP2 NFA5 At1g18800 F6A14.10	Arabidopsis thaliana (Mouse-ear cress)	255	double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	cytoplasm [GO:0005737]; nucleus [GO:0005634]		cytoplasm [GO:0005737]; nucleus [GO:0005634]; double-strand break repair via homologous recombination [GO:0000724]; nucleosome assembly [GO:0006334]; somatic cell DNA recombination [GO:0016444]	GO:0000724; GO:0005634; GO:0005737; GO:0006334; GO:0016444
TRINITY_DN90_c1_g1_i1	0	3	0	234	53.97425938	7.411420752	2.040440996	3.632264186	0.000280945	0.02249569	1	sp	Q9LT78	RD21C_ARATH	41.5	313	164	8	127	1041	43	344	7.4e-59	229.6	RD21C_ARATH	reviewed	Probable cysteine protease RD21C (EC 3.4.22.-)	RD21C At3g19390 MLD14.12	Arabidopsis thaliana (Mouse-ear cress)	452			cysteine-type peptidase activity [GO:0008234]	cysteine-type peptidase activity [GO:0008234]	GO:0008234
TRINITY_DN7420_c0_g1_i11	98	0	98	0	47.31635812	-8.995983416	2.149103013	-4.185924714	2.84e-05	0.00517015	3	sp	Q92982	NINJ1_HUMAN	45.1	113	56	2	403	738	35	142	1.7e-17	92	NINJ1_HUMAN	reviewed	Ninjurin-1 (Nerve injury-induced protein 1)	NINJ1	Homo sapiens (Human)	152	cell adhesion [GO:0007155]; hyaloid vascular plexus regression [GO:1990384]; nervous system development [GO:0007399]; positive regulation of cell-matrix adhesion [GO:0001954]; tissue regeneration [GO:0042246]	integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]; cell adhesion [GO:0007155]; hyaloid vascular plexus regression [GO:1990384]; nervous system development [GO:0007399]; positive regulation of cell-matrix adhesion [GO:0001954]; tissue regeneration [GO:0042246]	GO:0001954; GO:0007155; GO:0007399; GO:0016021; GO:0042246; GO:1990384
TRINITY_DN3922_c0_g1_i7	0	51	0	128	43.18055232	8.853529342	2.20606292	4.013271454	5.99e-05	0.008282127	1	sp	Q9XIE6	ALA3_ARATH	36.1	1162	664	28	481	3882	49	1160	3.9e-164	580.9	ALA3_ARATH	reviewed	Phospholipid-transporting ATPase 3 (AtALA3) (EC 3.6.3.1) (Aminophospholipid ATPase 3) (Aminophospholipid flippase 3) (Protein IRREGULAR TRICHOME BRANCH 2)	ALA3 ITB2 At1g59820 F23H11.14	Arabidopsis thaliana (Mouse-ear cress)	1213	Golgi vesicle budding [GO:0048194]; root development [GO:0048364]; shoot system development [GO:0048367]	endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phospholipid-translocating ATPase activity [GO:0004012]; phospholipid transporter activity [GO:0005548]	endoplasmic reticulum membrane [GO:0005789]; endosome [GO:0005768]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phospholipid transporter activity [GO:0005548]; phospholipid-translocating ATPase activity [GO:0004012]; Golgi vesicle budding [GO:0048194]; root development [GO:0048364]; shoot system development [GO:0048367]	GO:0000139; GO:0000287; GO:0004012; GO:0005524; GO:0005548; GO:0005768; GO:0005789; GO:0005794; GO:0005802; GO:0005886; GO:0016021; GO:0048194; GO:0048364; GO:0048367
TRINITY_DN493_c0_g1_i14	0	59	0	158	52.20728129	9.110206427	2.096472623	4.345492675	1.39e-05	0.003433197	1	sp	P35684	RL3_ORYSJ	68.2	380	117	3	2	1132	10	388	4.3e-151	535.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3598_c0_g1_i17	0	40	0	132	41.04562573	8.71070929	2.239659922	3.88929998	0.000100534	0.011765215	1	sp	O42668	TPR1_SCHPO	19.3	865	596	28	174	2693	35	822	7.7e-08	61.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN48389_c0_g2_i1	0	45	0	115	38.56807123	8.687815366	2.279034264	3.812060005	0.000137813	0.014824686	1	sp	A5DW14	PABP_LODEL	23.1	364	222	10	40	1119	157	466	1.8e-14	82.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14658_c0_g1_i1	0	62	0	155	52.35595621	9.130354302	2.094583383	4.359031193	1.31e-05	0.003352398	1	sp	Q28141	DHX9_BOVIN	32.6	1155	668	25	186	3455	33	1141	6.4e-161	570.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1237_c0_g1_i22	0	96	0	21	31.32972166	8.040078027	2.434255391	3.302890099	0.000956939	0.049955491	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN140_c0_g1_i4	0	53	0	82	33.28673343	8.550363829	2.38137287	3.590518703	0.000330021	0.025103956	1	sp	Q9SIP7	RS31_ARATH	78.3	217	47	0	62	712	4	220	8.1e-93	342.4	RS31_ARATH	reviewed	40S ribosomal protein S3-1	RPS3A At2g31610 T9H9.13	Arabidopsis thaliana (Mouse-ear cress)	250	cytoplasmic translation [GO:0002181]; DNA repair [GO:0006281]; mature ribosome assembly [GO:0042256]; response to salt stress [GO:0009651]	chloroplast [GO:0009507]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]	damaged DNA binding [GO:0003684]; mRNA binding [GO:0003729]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; structural constituent of ribosome [GO:0003735]	chloroplast [GO:0009507]; cytosol [GO:0005829]; cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; membrane [GO:0016020]; nucleus [GO:0005634]; plasmodesma [GO:0009506]; vacuolar membrane [GO:0005774]; vacuole [GO:0005773]; damaged DNA binding [GO:0003684]; mRNA binding [GO:0003729]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; DNA repair [GO:0006281]; mature ribosome assembly [GO:0042256]; response to salt stress [GO:0009651]	GO:0002181; GO:0003684; GO:0003729; GO:0003735; GO:0005634; GO:0005773; GO:0005774; GO:0005829; GO:0006281; GO:0008534; GO:0009506; GO:0009507; GO:0009651; GO:0016020; GO:0022626; GO:0022627; GO:0042256
TRINITY_DN9446_c0_g1_i1	0	41	0	152	45.86453962	8.832772811	2.171983978	4.066684147	4.77e-05	0.007254866	1	sp	Q921I9	EXOS4_MOUSE	35.9	217	135	2	37	675	1	217	9.5e-30	132.1	EXOS4_MOUSE	reviewed	Exosome complex component RRP41 (Exosome component 4) (Ribosomal RNA-processing protein 41)	Exosc4 Rrp41	Mus musculus (Mouse)	245	defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; positive regulation of cell growth [GO:0030307]; rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; U4 snRNA 3'-end processing [GO:0034475]	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; intermediate filament cytoskeleton [GO:0045111]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]	AU-rich element binding [GO:0017091]	cytoplasm [GO:0005737]; cytoplasmic exosome (RNase complex) [GO:0000177]; cytosol [GO:0005829]; exosome (RNase complex) [GO:0000178]; intermediate filament cytoskeleton [GO:0045111]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleus [GO:0005634]; transcriptionally active chromatin [GO:0035327]; AU-rich element binding [GO:0017091]; defense response to virus [GO:0051607]; DNA deamination [GO:0045006]; histone mRNA catabolic process [GO:0071044]; maturation of 5.8S rRNA [GO:0000460]; nuclear mRNA surveillance [GO:0071028]; nuclear-transcribed mRNA catabolic process [GO:0000956]; nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' [GO:0034427]; polyadenylation-dependent snoRNA 3'-end processing [GO:0071051]; positive regulation of cell growth [GO:0030307]; rRNA 3'-end processing [GO:0031125]; rRNA catabolic process [GO:0016075]; U4 snRNA 3'-end processing [GO:0034475]	GO:0000176; GO:0000177; GO:0000178; GO:0000460; GO:0000956; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0016075; GO:0017091; GO:0030307; GO:0031125; GO:0034427; GO:0034475; GO:0035327; GO:0045006; GO:0045111; GO:0051607; GO:0071028; GO:0071044; GO:0071051
TRINITY_DN4615_c1_g1_i1	0	26	0	111	32.40288343	8.293315516	2.4066893	3.445943569	0.000569069	0.036840743	1	sp	Q9W422	JOSL_DROME	26.9	156	85	6	263	679	39	182	6.4e-07	58.2	JOSL_DROME	reviewed	Josephin-like protein (EC 3.4.19.12)	CG3781	Drosophila melanogaster (Fruit fly)	221	protein deubiquitination [GO:0016579]		thiol-dependent ubiquitin-specific protease activity [GO:0004843]	thiol-dependent ubiquitin-specific protease activity [GO:0004843]; protein deubiquitination [GO:0016579]	GO:0004843; GO:0016579
TRINITY_DN104797_c0_g1_i1	0	70	0	69	35.03767337	8.62291731	2.343669472	3.679237798	0.000233932	0.020254142	1	sp	Q9CAX6	RS142_ARATH	84	150	24	0	50	499	1	150	8.3e-67	255	RS142_ARATH	reviewed	40S ribosomal protein S14-2	RPS14B At3g11510 F24K9.19	Arabidopsis thaliana (Mouse-ear cress)	150	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; mature ribosome assembly [GO:0042256]; ribosomal small subunit assembly [GO:0000028]; ribosome assembly [GO:0042255]; translation [GO:0006412]	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; polysomal ribosome [GO:0042788]	mRNA 5'-UTR binding [GO:0048027]; mRNA binding [GO:0003729]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]	cytosolic ribosome [GO:0022626]; cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730]; polysomal ribosome [GO:0042788]; mRNA 5'-UTR binding [GO:0048027]; mRNA binding [GO:0003729]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; mature ribosome assembly [GO:0042256]; ribosomal small subunit assembly [GO:0000028]; ribosome assembly [GO:0042255]; translation [GO:0006412]	GO:0000028; GO:0000462; GO:0003729; GO:0003735; GO:0005730; GO:0006412; GO:0022626; GO:0022627; GO:0042255; GO:0042256; GO:0042788; GO:0048027; GO:0070181
TRINITY_DN493_c0_g1_i10	0	84	0	152	57.76137026	9.328387463	2.042293587	4.567603561	4.93e-06	0.001811634	1	sp	P35684	RL3_ORYSJ	68.4	380	116	3	2	1132	10	388	8e-152	538.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14760_c0_g1_i2	0	66	0	113	43.92392696	8.940747719	2.194145707	4.074819503	4.61e-05	0.007056259	1	sp	Q28BT8	DUS3L_XENTR	41.6	563	250	12	268	1812	107	638	5.2e-112	406.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16439_c0_g1_i2	0	41	0	87	31.10224853	8.415567249	2.433776445	3.457822622	0.00054456	0.035798083	1	sp	P87303	TFB2_SCHPO	34.2	111	68	2	1065	1385	287	396	5e-09	64.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2496_c0_g1_i1	0	67	0	185	60.55267373	9.31478594	2.020916765	4.609188315	4.04e-06	0.001655768	1	sp	P78946	RL26_SCHPO	57.9	76	32	0	74	301	1	76	3.7e-16	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13106_c0_g1_i1	0	81	0	114	48.30109633	9.092042304	2.137513791	4.253559598	2.1e-05	0.004227629	1	sp	Q21355	GST4_CAEEL	29.3	208	136	4	35	646	3	203	5.8e-15	83.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN527_c14_g1_i2	0	32	0	111	34.0629063	8.430657658	2.367887723	3.560412758	0.000370272	0.027194586	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7324_c0_g1_i1	0	29	0	118	34.82268006	8.411460164	2.353161624	3.57453567	0.00035085	0.02615765	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4596_c0_g1_i5	0	23	0	107	30.6644233	8.185486646	2.449923654	3.341119071	0.000834414	0.045479627	1	sp	Q9LZQ9	DEAH2_ARATH	61.2	688	257	3	727	2772	39	722	1.6e-252	874	DEAH2_ARATH	reviewed	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH2 (EC 3.6.4.13) (DEAH RNA helicase homolog PRP43)	At3g62310 T12C14_10	Arabidopsis thaliana (Mouse-ear cress)	726	mRNA processing [GO:0006397]; RNA processing [GO:0006396]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]	ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleolus [GO:0005730]; spliceosomal complex [GO:0005681]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; mRNA processing [GO:0006397]; RNA processing [GO:0006396]; RNA splicing [GO:0008380]	GO:0003723; GO:0004004; GO:0005524; GO:0005681; GO:0005730; GO:0005737; GO:0005829; GO:0006396; GO:0006397; GO:0008380
TRINITY_DN4979_c0_g1_i1	0	27	0	103	30.86265654	8.261354855	2.443115902	3.381482985	0.000720957	0.042597624	1	sp	Q8VYP6	NOL9_ARATH	28.4	296	180	10	416	1246	15	297	1.7e-18	95.9	NOL9_ARATH	reviewed	Polynucleotide 5'-hydroxyl-kinase NOL9 (EC 2.7.1.-) (Nucleolar protein 9 homolog)	At5g11010 T30N20.280	Arabidopsis thaliana (Mouse-ear cress)	368	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; rRNA processing [GO:0006364]	nucleolus [GO:0005730]; nucleus [GO:0005634]	ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]	nucleolus [GO:0005730]; nucleus [GO:0005634]; ATP binding [GO:0005524]; polynucleotide 5'-hydroxyl-kinase activity [GO:0051731]; cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]; rRNA processing [GO:0006364]	GO:0000448; GO:0005524; GO:0005634; GO:0005730; GO:0006364; GO:0051731
TRINITY_DN10685_c0_g1_i2	0	73	0	149	54.03665847	9.215066708	2.076889454	4.4369558	9.12e-06	0.002650122	1	sp	Q940B0	RL183_ARATH	61.1	193	69	1	36	614	1	187	1.3e-56	221.5	RL183_ARATH	reviewed	60S ribosomal protein L18-3	RPL18C At5g27850 F14I23.10	Arabidopsis thaliana (Mouse-ear cress)	187	mature ribosome assembly [GO:0042256]; translation [GO:0006412]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; membrane [GO:0016020]; plasmodesma [GO:0009506]; vacuole [GO:0005773]	mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; cytosolic ribosome [GO:0022626]; membrane [GO:0016020]; plasmodesma [GO:0009506]; vacuole [GO:0005773]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; mature ribosome assembly [GO:0042256]; translation [GO:0006412]	GO:0003723; GO:0003729; GO:0003735; GO:0005773; GO:0005829; GO:0006412; GO:0009506; GO:0016020; GO:0022625; GO:0022626; GO:0042256
TRINITY_DN30747_c0_g1_i1	0	68	0	105	42.66037056	8.907838972	2.211977468	4.027092998	5.65e-05	0.008018463	1	sp	Q54N38	UCHL5_DICDI	47.1	206	105	2	83	697	7	209	7.5e-46	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1447_c0_g1_i22	0	56	0	148	49.10614814	9.025750859	2.130209966	4.237024051	2.27e-05	0.004346183	1	sp	P33188	TBB1_PARTE	93.6	437	28	0	61	1371	1	437	7.6e-249	861.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10564_c0_g1_i1	0	37	0	85	29.54134227	8.327758098	2.474772418	3.365060172	0.00076527	0.043557514	1	sp	O61585	KTNB1_STRPU	42	174	99	1	460	981	519	690	9.3e-34	147.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN63820_c0_g1_i1	358	91	172	3	158.2400916	-3.625447733	1.024618863	-3.538337876	0.000402654	0.028778985	2	sp	Q90YR7	RS7_ICTPU	64.9	111	36	2	36	359	5	115	7e-30	131.3	RS7_ICTPU	reviewed	40S ribosomal protein S7	rps7	Ictalurus punctatus (Channel catfish) (Silurus punctatus)	194	translation [GO:0006412]	ribosome [GO:0005840]	structural constituent of ribosome [GO:0003735]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	GO:0003735; GO:0005840; GO:0006412
TRINITY_DN9426_c0_g1_i20	0	83	0	118	49.76288598	9.134568033	2.120668233	4.307400796	1.65e-05	0.003703428	1	sp	Q5PQL3	SPP2B_RAT	39.1	486	273	8	204	1637	22	492	1.7e-75	285.4	SPP2B_RAT	reviewed	Signal peptide peptidase-like 2B (SPP-like 2B) (SPPL2b) (EC 3.4.23.-)	Sppl2b	Rattus norvegicus (Rat)	577	membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; membrane protein proteolysis [GO:0033619]; regulation of immune response [GO:0050776]	actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; endosome membrane [GO:0010008]; Golgi-associated vesicle membrane [GO:0030660]; Golgi membrane [GO:0000139]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]	aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]; protein homodimerization activity [GO:0042803]	actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; endosome membrane [GO:0010008]; Golgi membrane [GO:0000139]; Golgi-associated vesicle membrane [GO:0030660]; integral component of cytoplasmic side of endoplasmic reticulum membrane [GO:0071458]; integral component of lumenal side of endoplasmic reticulum membrane [GO:0071556]; lysosomal membrane [GO:0005765]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; aspartic endopeptidase activity, intramembrane cleaving [GO:0042500]; protein homodimerization activity [GO:0042803]; membrane protein ectodomain proteolysis [GO:0006509]; membrane protein intracellular domain proteolysis [GO:0031293]; membrane protein proteolysis [GO:0033619]; regulation of immune response [GO:0050776]	GO:0000139; GO:0005654; GO:0005765; GO:0005813; GO:0005886; GO:0006509; GO:0010008; GO:0015629; GO:0016020; GO:0030660; GO:0031293; GO:0033619; GO:0042500; GO:0042803; GO:0050776; GO:0071458; GO:0071556
